Results of Photometric1

	Plate: Plate 1 - Wavelength: 690

	1.700	1.630	1.631	1.657	1.676	1.639	1.629	1.596	1.600	1.604	1.664	1.625
	1.776	1.751	1.795	1.695	1.669	1.668	1.670	1.633	1.633	1.623	1.604	1.556
	1.600	1.611	1.656	1.660	1.644	1.676	1.662	1.620	1.620	1.655	1.595	1.615
	1.660	1.601	1.581	1.589	1.610	1.603	1.659	1.631	1.626	1.619	1.614	1.609
	1.585	1.600	1.550	1.560	1.594	1.628	1.631	1.621	1.643	1.628	1.609	1.654
	1.602	1.600	1.654	1.617	1.652	1.668	1.616	1.650	1.602	1.688	1.641	1.652
	2.045	2.047	1.985	1.843	1.869	1.877	2.059	2.039	2.109	2.041	2.053	2.064
	1.231	1.216	1.208	0.514	0.502	0.517	0.131	0.130	0.131	0.039	0.040	0.039

