Results of Photometric1

	Plate: Plate 1 - Wavelength: 690

	1.665	1.606	1.517	1.526	1.680	1.577	1.693	1.626	1.580	1.665	1.657	1.703
	1.590	1.583	1.598	1.580	1.604	1.553	1.605	1.592	1.660	1.537	1.511	1.534
	1.591	1.550	1.626	1.763	1.605	1.596	1.606	1.566	1.593	1.543	1.643	1.529
	1.557	1.609	1.608	1.638	1.647	1.560	1.573	1.573	1.565	1.595	1.637	1.626
	1.534	1.618	1.538	1.615	1.679	1.600	1.524	1.522	1.504	1.531	1.528	1.567
	1.477	1.518	1.513	1.518	1.507	1.470	1.506	1.503	1.487	1.458	1.481	1.459
	1.919	1.997	2.035	1.889	1.841	1.923	2.015	2.015	2.012	2.070	2.002	1.962
	1.653	1.430	1.100	0.393	0.443	0.390	0.168	0.167	0.166	0.039	0.039	0.038

