Results of Photometric1

	Plate: Plate 1 - Wavelength: 690

	1.602	1.564	1.544	1.544	1.561	1.541	1.549	1.480	1.588	1.452	1.534	1.518
	1.472	1.489	1.476	1.467	1.491	1.478	1.492	1.483	1.481	1.484	1.463	1.447
	1.463	1.472	1.479	1.470	1.481	1.464	1.469	1.468	1.456	1.462	1.444	1.449
	1.438	1.440	1.423	1.432	1.446	1.434	1.440	1.457	1.450	1.461	1.436	1.418
	1.394	1.390	1.410	1.412	1.418	1.425	1.449	1.457	1.455	1.452	1.456	1.440
	1.439	1.450	1.439	1.415	1.432	1.438	1.468	1.461	1.447	1.474	1.434	1.622
	1.856	1.879	1.882	1.724	1.732	1.720	1.928	1.896	1.901	1.896	1.885	1.888
	1.149	1.131	1.141	0.475	0.474	0.479	0.125	0.125	0.125	0.039	0.039	0.038

