Results of Photometric1

	Plate: Plate 1 - Wavelength: 690

	1.475	1.431	1.467	1.496	1.524	1.524	1.461	1.416	1.454	1.470	1.486	1.471
	1.410	1.376	1.418	1.392	1.490	1.465	1.426	1.429	1.443	1.393	1.390	1.376
	1.374	1.393	1.400	1.394	1.374	1.439	1.401	1.405	1.415	1.406	1.373	1.342
	1.372	1.340	1.375	1.412	1.407	1.423	1.416	1.423	1.390	1.438	1.417	1.398
	1.286	1.432	1.431	1.389	1.362	1.436	1.522	1.432	1.402	1.385	1.396	1.365
	1.307	1.323	1.279	1.326	1.297	1.375	1.349	1.406	1.412	1.411	1.387	1.328
	1.786	1.774	1.749	1.702	1.695	1.700	1.838	1.867	1.914	1.884	1.855	1.864
	1.196	1.215	1.205	0.527	0.527	0.527	0.147	0.146	0.141	0.039	0.039	0.038

