Results of Photometric1

	Plate: Plate 1 - Wavelength: 690

	1.591	1.651	1.579	1.562	1.598	1.577	1.607	1.579	1.526	1.602	1.521	1.487
	1.563	1.519	1.552	1.574	1.593	1.603	1.548	1.553	1.576	1.570	1.545	1.558
	1.518	1.530	1.486	1.553	1.614	1.619	1.626	1.620	1.667	1.690	1.671	1.595
	1.489	1.530	1.547	1.589	1.478	1.546	1.618	1.534	1.513	1.561	1.526	1.505
	1.502	1.460	1.475	1.534	1.550	1.529	1.496	1.521	1.472	1.512	1.496	1.484
	1.502	1.475	1.494	1.454	1.501	1.506	1.472	1.495	1.471	1.500	1.466	1.503
	2.021	2.047	2.071	1.904	1.919	1.844	2.026	2.065	2.075	2.077	1.999	2.004
	1.178	1.151	1.178	0.490	0.501	0.497	0.128	0.126	0.123	0.039	0.040	0.039

