Results of Photometric1

	Plate: Plate 1 - Wavelength: 690

	1.410	1.391	1.414	1.446	1.456	1.444	1.423	1.441	1.429	1.411	1.415	1.397
	1.403	1.404	1.437	1.406	1.409	1.402	1.424	1.412	1.403	1.430	1.422	1.432
	1.427	1.398	1.408	1.412	1.418	1.406	1.398	1.393	1.379	1.386	1.392	1.378
	1.408	1.393	1.403	1.403	1.441	1.453	1.432	1.397	1.391	1.466	1.446	1.431
	1.392	1.394	1.396	1.397	1.409	1.377	1.423	1.412	1.386	1.402	1.395	1.382
	1.351	1.358	1.379	1.373	1.386	1.374	1.382	1.399	1.401	1.403	1.415	1.387
	1.868	1.872	1.893	1.703	1.714	1.715	1.899	1.892	1.892	1.857	1.885	1.882
	1.164	1.159	1.152	0.484	0.481	0.479	0.130	0.130	0.129	0.039	0.039	0.038

