Results of Photometric1

	Plate: Plate 1 - Wavelength: 690

	1.310	1.291	1.295	1.286	1.269	1.255	1.302	1.282	1.275	1.269	1.297	1.288
	1.298	1.372	1.354	1.361	1.396	1.391	1.385	1.398	1.409	1.355	1.410	1.342
	1.439	1.372	1.449	1.440	1.392	1.406	1.430	1.413	1.408	1.404	1.367	1.417
	1.300	1.342	1.375	1.412	1.430	1.420	1.377	1.388	1.432	1.383	1.406	1.407
	1.342	1.332	1.344	1.341	1.373	1.358	1.383	1.340	1.321	1.380	1.301	1.345
	1.328	1.334	1.318	1.353	1.339	1.349	1.373	1.337	1.374	1.360	1.384	1.374
	1.700	1.773	1.804	1.656	1.661	1.658	1.841	1.784	1.875	1.809	1.827	1.843
	1.214	1.244	1.226	0.510	0.537	0.512	0.141	0.137	0.145	0.039	0.039	0.038

