Transfer,Experiment,Media,MeanFunction,SdFunction,SeFunction
3,ctrl,E02,0.0502386335091686,0,0
3,ctrl,E03,0.0787071924976974,0.053718546202279,0.0310144171103611
3,ctrl,E04,0.0485640123921963,0.00580105771604748,0.00334924223394457
3,ctrl,E05,0.0251193167545843,0,0
3,ctrl,E06,0.0217700745206397,0.00290052885802374,0.00167462111697229
3,ctrl,E07,0.0301431801055011,0.00870158657407123,0.00502386335091686
3,ctrl,E08,0.0267939378715566,0.00290052885802374,0.00167462111697229
3,ctrl,E09,0.023444695637612,0.00290052885802374,0.00167462111697229
3,ctrl,E10,0.023444695637612,0.00290052885802374,0.00167462111697229
3,ctrl,E11,0.0251193167545843,0,0
3,ctrl,E12,0.0217700745206397,0.00290052885802374,0.00167462111697229
3,ctrl,F01,0.0452147701582517,0,0
3,ctrl,F02,0.0368416645733903,0.00290052885802374,0.00167462111697229
3,ctrl,F03,0.0368416645733903,0.00580105771604749,0.00334924223394457
3,ctrl,F04,0.035167043456418,0.0132918930472976,0.007674078028897
3,ctrl,F05,0.0251193167545843,0.00870158657407123,0.00502386335091686
3,ctrl,F06,0.0318178012224734,0.0203037020061662,0.011722347818806
3,ctrl,F07,0.023444695637612,0.00290052885802374,0.00167462111697229
3,ctrl,F08,0.0217700745206397,0.00290052885802374,0.00167462111697229
3,ctrl,F09,0.0318178012224734,0.007674078028897,0.00443063101576587
3,ctrl,F10,0.0267939378715566,0.007674078028897,0.00443063101576587
3,ctrl,F11,0.0418655279243071,0.0176432282556355,0.0101863225827652
3,ctrl,F12,0.023444695637612,0.00290052885802374,0.00167462111697229
3,ctrl,G01,0.023444695637612,0.00290052885802374,0.00167462111697229
3,ctrl,G02,0.0385162856903626,0.0276692818250997,0.015974867310005
3,ctrl,G03,0.023444695637612,0.00290052885802374,0.00167462111697229
3,ctrl,G04,0.0217700745206397,0.00290052885802374,0.00167462111697229
3,ctrl,G05,0.0200954534036674,0.00502386335091686,0.00290052885802374
3,ctrl,G06,0.0184208322866951,0.00290052885802374,0.00167462111697229
3,ctrl,G07,0.0318178012224734,0.007674078028897,0.00443063101576587
3,ctrl,G08,0.0217700745206397,0.00290052885802374,0.00167462111697229
3,ctrl,G09,0.0334924223394457,0.00290052885802374,0.00167462111697229
3,ctrl,G10,0.0334924223394457,0.00290052885802374,0.00167462111697229
3,ctrl,G11,0.0318178012224734,0.00580105771604749,0.00334924223394457
3,ctrl,G12,0.035167043456418,0.00502386335091686,0.00290052885802374
3,ctrl,H01,0.0217700745206397,0.00290052885802374,0.00167462111697229
3,ctrl,H02,0.023444695637612,0.00290052885802374,0.00167462111697229
3,ctrl,H03,0.0318178012224734,0.007674078028897,0.00443063101576587
3,ctrl,H04,0.0200954534036674,0,0
3,ctrl,H05,0.0217700745206397,0.00290052885802374,0.00167462111697229
3,ctrl,H06,0.0267939378715566,0.00290052885802374,0.00167462111697229
3,ctrl,H07,0.0217700745206397,0.00290052885802374,0.00167462111697229
3,ctrl,H08,0.0217700745206397,0.00290052885802374,0.00167462111697229
3,expt,A01,0.483625590519657,0.00733857906150344,0.00423693059662836
3,expt,A02,0.549283369365041,0.0581159334186054,0.0335532498034382
3,expt,A03,0.46280727039795,0.019416055173324,0.0112098646809192
3,expt,A04,0.48682840899992,0.0154434314372535,0.00891626929750984
3,expt,A05,0.0384338217631516,0.00480422772039394,0.00277372216761771
3,expt,A06,0.0448394587236768,0.00554744433523541,0.00320281848026263
3,expt,A07,0.0368324125230203,0.00733857906150347,0.00423693059662838
3,expt,A08,0.0400352310032829,0.0027737221676177,0.00160140924013131
3,expt,A09,0.0352310032828889,0.0110948886704708,0.00640563696052526
3,expt,A10,0.0224197293618384,0.00554744433523541,0.00320281848026263
3,expt,A11,0.0208183201217071,0.00733857906150347,0.00423693059662838
3,expt,A12,0.0176155016414445,0.00277372216761771,0.00160140924013132
3,expt,B01,0.52366082152294,0.0393242986878331,0.0227038944331137
3,expt,B02,0.51084954760189,0.0419740328996113,0.0242337191935648
3,expt,B03,0.488429818240051,0.00554744433523537,0.0032028184802626
3,expt,B04,0.0160140924013132,0.00277372216761771,0.00160140924013132
3,expt,B05,0.0416366402434142,0.00554744433523541,0.00320281848026263
3,expt,B06,0.0352310032828889,0.00277372216761771,0.00160140924013132
3,expt,B07,0.0384338217631516,0.00480422772039394,0.00277372216761771
3,expt,B08,0.0400352310032829,0.0027737221676177,0.00160140924013131
3,expt,B09,0.0208183201217071,0.00277372216761771,0.00160140924013132
3,expt,B10,0.0224197293618384,0.00554744433523541,0.00320281848026263
3,expt,B11,0.0208183201217071,0.00277372216761771,0.00160140924013132
3,expt,B12,0.0176155016414445,0.00554744433523542,0.00320281848026263
3,expt,C01,0.469212907358475,0.0337437865412851,0.0194819842430882
3,expt,C02,0.470814316598607,0.041882286269908,0.0241807492522083
3,expt,C03,0.422772039394667,0.0220157371845104,0.0127107917898851
3,expt,C04,0.4499959964769,0.0216634626606913,0.0125074059987295
3,expt,C05,0.0416366402434142,0.0027737221676177,0.00160140924013131
3,expt,C06,0.0416366402434142,0.0027737221676177,0.00160140924013131
3,expt,C07,0.0448394587236768,0.00277372216761771,0.00160140924013132
3,expt,C08,0.0432380494835455,0.00480422772039395,0.00277372216761771
3,expt,C09,0.0224197293618384,0.00277372216761771,0.00160140924013132
3,expt,C10,0.0192169108815758,0,0
3,expt,C11,0.0208183201217071,0.00277372216761771,0.00160140924013132
3,expt,C12,0.0192169108815758,0,0
3,expt,D01,0.448394587236768,0.023698692588596,0.0136824465454681
3,expt,D02,0.445191768756506,0.0227038944331137,0.013108099562611
3,expt,D03,0.437184722555849,0.00480422772039396,0.00277372216761772
3,expt,D04,0.419569220914405,0.00733857906150349,0.00423693059662839
3,expt,D05,0.0208183201217071,0.00277372216761771,0.00160140924013132
3,expt,D06,0.0176155016414445,0.00554744433523542,0.00320281848026263
3,expt,D07,0.0176155016414445,0.00277372216761771,0.00160140924013132
3,expt,D08,0.0176155016414445,0.00277372216761771,0.00160140924013132
3,expt,E01,0.496436864440708,0.0327017020684797,0.0188803364921957
3,expt,E02,0.483625590519657,0.0273179952105565,0.0157720518885357
3,expt,E03,0.467611498118344,0.0264596230952971,0.0152764705167258
3,expt,E04,0.483625590519657,0.0168718932706425,0.00974099212154411
3,expt,E05,0.0768676435263032,0.0541408968031931,0.0312582613434913
3,expt,E06,0.0432380494835455,0.00480422772039395,0.00277372216761771
3,expt,E07,0.0176155016414445,0.00554744433523542,0.00320281848026263
3,expt,E08,0.0448394587236768,0.00277372216761771,0.00160140924013132
3,expt,E09,0.0256225478421011,0.00277372216761771,0.00160140924013131
3,expt,E10,0.0240211386019697,0.00480422772039395,0.00277372216761771
3,expt,E11,0.0224197293618384,0.00277372216761771,0.00160140924013132
3,expt,E12,0.0256225478421011,0.00277372216761771,0.00160140924013131
3,expt,F01,0.446793177996637,0.00832116650285315,0.00480422772039396
3,expt,F02,0.469212907358476,0.00277372216761772,0.00160140924013132
3,expt,F03,0.433981904075587,0.0264596230952971,0.0152764705167258
3,expt,F04,0.413163583953879,0.00480422772039391,0.00277372216761768
3,expt,F05,0.0224197293618384,0.00277372216761771,0.00160140924013132
3,expt,F06,0.0208183201217071,0.00277372216761771,0.00160140924013132
3,expt,F07,0.0240211386019697,0.00480422772039395,0.00277372216761771
3,expt,F08,0.0240211386019697,0.00832116650285312,0.00480422772039395
3,expt,F09,0.0240211386019697,0.00480422772039395,0.00277372216761771
3,expt,F10,0.025622547842101,0.00554744433523541,0.00320281848026263
3,expt,F11,0.0224197293618384,0.00277372216761771,0.00160140924013132
3,expt,F12,0.0192169108815758,0,0
3,expt,G01,0.441988950276243,0.0288253663223637,0.0166423330057063
3,expt,G02,0.432380494835455,0.0410473396364042,0.023698692588596
3,expt,G03,0.417967811674273,0.0336295940427576,0.0194160551733239
3,expt,G04,0.37793258067099,0.0264596230952972,0.0152764705167259
3,expt,G05,0.0240211386019697,0.00480422772039395,0.00277372216761771
3,expt,G06,0.0192169108815758,0.00480422772039395,0.00277372216761771
3,expt,G07,0.0208183201217071,0.00277372216761771,0.00160140924013132
3,expt,G08,0.0208183201217071,0.00733857906150347,0.00423693059662838
3,expt,G09,0.0224197293618384,0.00277372216761771,0.00160140924013132
3,expt,G10,0.0224197293618384,0.00277372216761771,0.00160140924013132
3,expt,G11,0.0192169108815758,0,0
3,expt,G12,0.0208183201217071,0.00554744433523542,0.00320281848026263
3,expt,H01,0.446793177996637,0.0166423330057063,0.00960845544078791
3,expt,H02,0.437184722555849,0.00832116650285315,0.00480422772039396
3,expt,H03,0.398750900792698,0.0267488078925295,0.0154434314372535
3,expt,H04,0.437184722555849,0.0127107917898851,0.00733857906150347
3,expt,H05,0.0208183201217071,0.00277372216761771,0.00160140924013132
3,expt,H06,0.0224197293618384,0.0100007974992368,0.00577396312829528
3,expt,H07,0.0272239570822324,0.0138686108380885,0.00800704620065658
3,expt,H08,0.0192169108815758,0.00480422772039395,0.00277372216761771
4,ctrl,A01,0.0141218005295675,0,0
4,ctrl,A02,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,A03,0.0129449838187702,0.002038306334297,0.00117681671079729
4,ctrl,A04,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,A05,0.0164754339511621,0.004076612668594,0.00235363342159459
4,ctrl,A06,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,A07,0.0141218005295675,0,0
4,ctrl,A08,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,A09,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,A10,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,A11,0.0176522506619594,0.00353045013239188,0.002038306334297
4,ctrl,A12,0.0176522506619594,0,0
4,ctrl,B01,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,B02,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,B03,0.0176522506619594,0,0
4,ctrl,B04,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,B05,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,B06,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,B07,0.0141218005295675,0,0
4,ctrl,B08,0.028243601059135,0.0161785549689527,0.00934069306642397
4,ctrl,B09,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,B10,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,B11,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,B12,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,C01,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,C02,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,C03,0.0188290673727567,0.00539285165631755,0.00311356435547466
4,ctrl,C04,0.0164754339511621,0.004076612668594,0.00235363342159459
4,ctrl,C05,0.0188290673727567,0.00815322533718801,0.00470726684318917
4,ctrl,C06,0.0141218005295675,0.00353045013239188,0.002038306334297
4,ctrl,C07,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,C08,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,C09,0.0188290673727567,0.002038306334297,0.00117681671079729
4,ctrl,C10,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,C11,0.0258899676375405,0.017415296954338,0.0100547263846043
4,ctrl,C12,0.0223595175051486,0.00815322533718801,0.00470726684318917
4,ctrl,D01,0.0176522506619594,0,0
4,ctrl,D02,0.0211827007943513,0.00934069306642397,0.00539285165631755
4,ctrl,D03,0.0211827007943513,0,0
4,ctrl,D04,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,D05,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,D06,0.0188290673727567,0.00815322533718801,0.00470726684318917
4,ctrl,D07,0.020005884083554,0.00734921800341088,0.00424307299260252
4,ctrl,D08,0.0164754339511621,0.004076612668594,0.00235363342159459
4,ctrl,D09,0.0706090026478376,0.00353045013239189,0.00203830633429701
4,ctrl,D10,0.101206237128567,0.013366068480848,0.00771690323542454
4,ctrl,D11,0.0447190350102971,0.002038306334297,0.00117681671079729
4,ctrl,D12,0.0964989702853781,0.010191531671485,0.00588408355398647
4,ctrl,E01,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,E02,0.0211827007943513,0.00611491900289101,0.00353045013239188
4,ctrl,E03,0.020005884083554,0.002038306334297,0.00117681671079729
4,ctrl,E04,0.0176522506619594,0.00353045013239188,0.002038306334297
4,ctrl,E05,0.0247131509267432,0.00353045013239188,0.002038306334297
4,ctrl,E06,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,E07,0.0188290673727567,0.004076612668594,0.00235363342159459
4,ctrl,E08,0.0188290673727567,0.002038306334297,0.00117681671079729
4,ctrl,E09,0.0223595175051486,0.00539285165631755,0.00311356435547466
4,ctrl,E10,0.0176522506619594,0.00611491900289101,0.00353045013239188
4,ctrl,E11,0.020005884083554,0.004076612668594,0.00235363342159459
4,ctrl,E12,0.0176522506619594,0,0
4,ctrl,F01,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,F02,0.020005884083554,0.004076612668594,0.00235363342159459
4,ctrl,F03,0.0211827007943513,0.00353045013239188,0.002038306334297
4,ctrl,F04,0.0176522506619594,0.00353045013239188,0.002038306334297
4,ctrl,F05,0.0164754339511621,0.004076612668594,0.00235363342159459
4,ctrl,F06,0.0176522506619594,0.00353045013239188,0.002038306334297
4,ctrl,F07,0.0141218005295675,0,0
4,ctrl,F08,0.0141218005295675,0,0
4,ctrl,F09,0.0188290673727567,0.002038306334297,0.00117681671079729
4,ctrl,F10,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,F11,0.0188290673727567,0.002038306334297,0.00117681671079729
4,ctrl,F12,0.0188290673727567,0.002038306334297,0.00117681671079729
4,ctrl,G01,0.0176522506619594,0,0
4,ctrl,G02,0.0258899676375405,0.014268144340079,0.00823771697558106
4,ctrl,G03,0.020005884083554,0.002038306334297,0.00117681671079729
4,ctrl,G04,0.020005884083554,0.004076612668594,0.00235363342159459
4,ctrl,G05,0.0176522506619594,0.00353045013239188,0.002038306334297
4,ctrl,G06,0.0164754339511621,0.004076612668594,0.00235363342159459
4,ctrl,G07,0.020005884083554,0.002038306334297,0.00117681671079729
4,ctrl,G08,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,G09,0.0423654015887026,0.00611491900289101,0.00353045013239188
4,ctrl,G10,0.0388349514563107,0.00353045013239188,0.002038306334297
4,ctrl,G11,0.0388349514563107,0.00611491900289101,0.00353045013239188
4,ctrl,G12,0.0353045013239188,0.006114919002891,0.00353045013239188
4,ctrl,H01,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,H02,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,H03,0.0188290673727567,0.002038306334297,0.00117681671079729
4,ctrl,H04,0.0152986172403648,0.002038306334297,0.00117681671079729
4,ctrl,H05,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,H06,0.0164754339511621,0.002038306334297,0.00117681671079729
4,ctrl,H07,0.0188290673727567,0.002038306334297,0.00117681671079729
4,ctrl,H08,0.0152986172403648,0.002038306334297,0.00117681671079729
4,expt,A01,0.360527782939974,0.0148671250696897,0.00858353866106116
4,expt,A02,0.41627950195131,0.0304231658497397,0.0175648229929478
4,expt,A03,0.349377439137707,0.0128753079915917,0.00743356253484482
4,expt,A04,0.391500960168494,0.0320448916716287,0.0185011268327672
4,expt,A05,0.367961345474819,0.0223006876045345,0.0128753079915917
4,expt,A06,0.417518429040451,0.0263690722341483,0.0152241909526662
4,expt,A07,0.365483491296537,0.00567747716651905,0.00327789297040773
4,expt,A08,0.386545251811931,0.0128753079915918,0.00743356253484484
4,expt,A09,0.318404261909187,0.00567747716651902,0.00327789297040771
4,expt,A10,0.410084866505606,0.0113549543330381,0.00655578594081544
4,expt,A11,0.312209626463483,0.0290289896893018,0.0167598950114213
4,expt,A12,0.401412376881621,0.0206941622851887,0.0119477801660075
4,expt,B01,0.393978814346776,0.0452165956535828,0.0261058136724345
4,expt,B02,0.371678126742241,0.00643765399579585,0.0037167812674224
4,expt,B03,0.41627950195131,0.0393347156448926,0.0227099086660762
4,expt,B04,0.0148671250696896,0.00371678126742241,0.00214588466526529
4,expt,B05,0.364244564207396,0.0260174688719569,0.015021192656857
4,expt,B06,0.346899584959425,0.0204704350391604,0.011818611180288
4,expt,B07,0.296103574304652,0.00567747716651905,0.00327789297040773
4,expt,B08,0.328315678622313,0.00858353866106117,0.00495570835656323
4,expt,B09,0.276280740878399,0.0528689544529564,0.0305239050851884
4,expt,B10,0.315926407730905,0.0206941622851887,0.0119477801660075
4,expt,B11,0.220529021867063,0.107358590501839,0.0619835111260558
4,expt,B12,0.33946602242458,0.0183344466170461,0.0105853976897944
4,expt,C01,0.38530632472279,0.0316108550385258,0.0182505356658071
4,expt,C02,0.36920027256396,0.0247475492231161,0.0142880042057496
4,expt,C03,0.367961345474819,0.0260174688719569,0.015021192656857
4,expt,C04,0.366722418385678,0.0119477801660075,0.0068980540950629
4,expt,C05,0.250263272006442,0.109901981211151,0.0634519384367311
4,expt,C06,0.189555844638543,0.120494815665841,0.0695677142606279
4,expt,C07,0.239112928204175,0.0617850840106136,0.0356716348854314
4,expt,C08,0.147432323607756,0.0422690258545053,0.0244040334554819
4,expt,C09,0.403890231059902,0.0320448916716287,0.0185011268327672
4,expt,C10,0.390262033079353,0.00371678126742242,0.00214588466526529
4,expt,C11,0.386545251811931,0.0295010367336695,0.0170324314995571
4,expt,C12,0.380350616366227,0.0113549543330381,0.00655578594081544
4,expt,D01,0.386545251811931,0.0304231658497397,0.0175648229929478
4,expt,D02,0.3704391996531,0.00773709719184586,0.00446701514645851
4,expt,D03,0.406368085238184,0.0337252247756085,0.0194712676026782
4,expt,D04,0.395217741435916,0.0335197900228426,0.0193526597928679
4,expt,D05,0.307253918106919,0.0190730401020141,0.0110118248371623
4,expt,D06,0.268847178343554,0.0613362760056325,0.0354125154629411
4,expt,D07,0.192033698816825,0.0443425141997727,0.0256011625097836
4,expt,D08,0.0817691878832931,0.0232112915755376,0.0134010454393755
4,expt,D09,0.118937000557517,0.0456725728579986,0.0263690722341483
4,expt,D10,0.276280740878399,0.039393205960688,0.0227436780656456
4,expt,D11,0.196989407173388,0.128967489856142,0.0744594149851538
4,expt,D12,0.312209626463483,0.0297342501393793,0.0171670773221223
4,expt,E01,0.384067397633649,0.0397423401656333,0.022945250792854
4,expt,E02,0.367961345474819,0.0134010454393755,0.00773709719184586
4,expt,E03,0.366722418385678,0.011354954333038,0.00655578594081542
4,expt,E04,0.371678126742241,0.0162010739399393,0.009353694400385
4,expt,E05,0.391500960168494,0.00567747716651905,0.00327789297040773
4,expt,E06,0.359288855850833,0.00773709719184586,0.00446701514645851
4,expt,E07,0.398934522703339,0.00858353866106114,0.00495570835656321
4,expt,E08,0.374155980920523,0.00773709719184586,0.00446701514645851
4,expt,E09,0.0978752400421235,0.0273968213931685,0.015817562206286
4,expt,E10,0.23167936566933,0.0646264082549463,0.0373120742027519
4,expt,E11,0.144954469429474,0.0742426476693484,0.0428640126172488
4,expt,E12,0.320882116087468,0.00935369440038499,0.00540035797997977
4,expt,F01,0.353094220405129,0.0260174688719569,0.015021192656857
4,expt,F02,0.346899584959425,0.0211345129272527,0.012202016727741
4,expt,F03,0.363005637118256,0.0302714284157111,0.0174772173445653
4,expt,F04,0.35433314749427,0.0360993676127943,0.0208419796088221
4,expt,F05,0.351855293315988,0.0140715067727195,0.00812418822313325
4,expt,F06,0.332032459889735,0.00935369440038502,0.00540035797997979
4,expt,F07,0.366722418385678,0.0140715067727195,0.00812418822313324
4,expt,F08,0.336988168246299,0.0140715067727195,0.00812418822313327
4,expt,F09,0.252741126184724,0.038804335658467,0.0224036936381405
4,expt,F10,0.271325032521836,0.0232112915755376,0.0134010454393755
4,expt,F11,0.251502199095583,0.112141723465315,0.0647450542300882
4,expt,F12,0.315926407730905,0.00983367891122311,0.00567747716651901
4,expt,G01,0.356811001672552,0.0290289896893018,0.0167598950114213
4,expt,G02,0.346899584959425,0.0268878577887762,0.0155237119322823
4,expt,G03,0.375394908009664,0.0536041817575022,0.0309483887673835
4,expt,G04,0.359288855850833,0.0568963018185221,0.0328490951708179
4,expt,G05,0.299820355572075,0.00429176933053059,0.00247785417828161
4,expt,G06,0.284953230502385,0.00429176933053059,0.00247785417828161
4,expt,G07,0.319643188998327,0.0196673578224463,0.0113549543330381
4,expt,G08,0.294864647215511,0.00773709719184589,0.00446701514645852
4,expt,G09,0.381589543455368,0.0140715067727195,0.00812418822313325
4,expt,G10,0.367961345474819,0.041885997656884,0.024182892022478
4,expt,G11,0.363005637118256,0.0175648229929478,0.0101410552832465
4,expt,G12,0.359288855850833,0.01870738880077,0.0108007159599595
4,expt,H01,0.367961345474819,0.0260174688719569,0.015021192656857
4,expt,H02,0.386545251811931,0.0232112915755376,0.0134010454393755
4,expt,H03,0.397695595614198,0.0562451066731892,0.032473127478365
4,expt,H04,0.356811001672552,0.0148671250696897,0.00858353866106116
4,expt,H05,0.359288855850833,0.0211345129272526,0.0122020167277409
4,expt,H06,0.361766710029115,0.015021192656857,0.00867248962398563
4,expt,H07,0.349377439137707,0.0162010739399393,0.009353694400385
4,expt,H08,0.363005637118256,0.0113549543330381,0.00655578594081544
5,ctrl,A01,0.0133422281521014,0,0
5,ctrl,A02,0.012230375806093,0.00192578475380129,0.00111185234600845
5,ctrl,A03,0.0177896375361352,0.00385156950760257,0.0022237046920169
5,ctrl,A04,0.0133422281521014,0,0
5,ctrl,A05,0.0277963086502113,0.0308125560608206,0.0177896375361352
5,ctrl,A06,0.0177896375361352,0.013480493276609,0.00778296642205915
5,ctrl,A07,0.0277963086502113,0.0157632275725571,0.00910090368231315
5,ctrl,A08,0.044474093840338,0.0568351252796623,0.0328137748796391
5,ctrl,A09,0.0355792750722704,0.0241300138027693,0.0139314699645782
5,ctrl,A10,0.0266844563042028,0.010006671114076,0.00577735426140386
5,ctrl,A11,0.0211251945741606,0.00192578475380129,0.00111185234600845
5,ctrl,A12,0.0166777851901268,0,0
5,ctrl,B01,0.0144540804981099,0.00192578475380129,0.00111185234600845
5,ctrl,B02,0.0144540804981099,0.00192578475380129,0.00111185234600845
5,ctrl,B03,0.0144540804981099,0.00192578475380129,0.00111185234600845
5,ctrl,B04,0.0133422281521014,0,0
5,ctrl,B05,0.0133422281521014,0,0
5,ctrl,B06,0.0144540804981099,0.00192578475380129,0.00111185234600845
5,ctrl,B07,0.0133422281521014,0,0
5,ctrl,B08,0.0133422281521014,0,0
5,ctrl,B09,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,B10,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,B11,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,B12,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,C01,0.0189014898821437,0.00694351567533733,0.0040088406442784
5,ctrl,C02,0.0144540804981099,0.00509514753719795,0.0029416848021621
5,ctrl,C03,0.0144540804981099,0.00192578475380129,0.00111185234600845
5,ctrl,C04,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,C05,0.0144540804981099,0.00192578475380129,0.00111185234600845
5,ctrl,C06,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,C07,0.0133422281521014,0,0
5,ctrl,C08,0.0100066711140761,0,0
5,ctrl,C09,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,C10,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,C11,0.0100066711140761,0.00333555703802535,0.00192578475380129
5,ctrl,C12,0.0100066711140761,0,0
5,ctrl,D01,0.0211251945741606,0.00839430112883117,0.00484645201638945
5,ctrl,D02,0.0133422281521014,0,0
5,ctrl,D03,0.0155659328441183,0.00385156950760257,0.0022237046920169
5,ctrl,D04,0.012230375806093,0.00385156950760257,0.0022237046920169
5,ctrl,D05,0.012230375806093,0.00192578475380129,0.00111185234600845
5,ctrl,D06,0.0100066711140761,0,0
5,ctrl,D07,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,D08,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,D09,0.0177896375361352,0.00770313901520515,0.0044474093840338
5,ctrl,D10,0.0133422281521014,0.00333555703802535,0.00192578475380129
5,ctrl,D11,0.0233488992661775,0.0100066711140761,0.00577735426140386
5,ctrl,D12,0.0133422281521014,0,0
5,ctrl,E01,0.0166777851901268,0,0
5,ctrl,E02,0.0144540804981099,0.00192578475380129,0.00111185234600845
5,ctrl,E03,0.0155659328441183,0.00385156950760257,0.0022237046920169
5,ctrl,E04,0.0166777851901268,0.00577735426140386,0.00333555703802535
5,ctrl,E05,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,E06,0.0100066711140761,0,0
5,ctrl,E07,0.0133422281521014,0.00333555703802535,0.00192578475380129
5,ctrl,E08,0.0100066711140761,0,0
5,ctrl,E09,0.0466977985323549,0.0577735426140386,0.0333555703802535
5,ctrl,E10,0.0133422281521014,0,0
5,ctrl,E11,0.0144540804981099,0.00192578475380129,0.00111185234600845
5,ctrl,E12,0.0133422281521014,0,0
5,ctrl,F01,0.012230375806093,0.00192578475380129,0.00111185234600845
5,ctrl,F02,0.0133422281521014,0,0
5,ctrl,F03,0.0589281743384479,0.0760867783452329,0.0439287219593916
5,ctrl,F04,0.0144540804981099,0.00192578475380129,0.00111185234600845
5,ctrl,F05,0.0189014898821437,0.00962892376900643,0.00555926173004225
5,ctrl,F06,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,F07,0.0277963086502113,0.0279736393716013,0.0161505882214076
5,ctrl,F08,0.012230375806093,0.00192578475380129,0.00111185234600845
5,ctrl,F09,0.012230375806093,0.00192578475380129,0.00111185234600845
5,ctrl,F10,0.0133422281521014,0,0
5,ctrl,F11,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,F12,0.012230375806093,0.00192578475380129,0.00111185234600845
5,ctrl,G01,0.0166777851901268,0,0
5,ctrl,G02,0.0177896375361352,0.00192578475380129,0.00111185234600845
5,ctrl,G03,0.0155659328441183,0.00192578475380129,0.00111185234600845
5,ctrl,G04,0.0166777851901268,0.00333555703802535,0.00192578475380129
5,ctrl,G05,0.0133422281521014,0,0
5,ctrl,G06,0.0133422281521014,0.00333555703802535,0.00192578475380129
5,ctrl,G07,0.0144540804981099,0.00192578475380129,0.00111185234600845
5,ctrl,G08,0.0155659328441183,0.00694351567533733,0.0040088406442784
5,ctrl,G09,0.0144540804981099,0.00192578475380129,0.00111185234600845
5,ctrl,G10,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,G11,0.012230375806093,0.00192578475380129,0.00111185234600845
5,ctrl,G12,0.0111185234600845,0.00192578475380129,0.00111185234600845
5,ctrl,H01,0.0189014898821437,0.00385156950760257,0.0022237046920169
5,ctrl,H02,0.012230375806093,0.00192578475380129,0.00111185234600845
5,ctrl,H03,0.0378029797642873,0.0395137995194949,0.0228133027892853
5,ctrl,H04,0.0133422281521014,0,0
5,ctrl,H05,0.0277963086502113,0.0250352017994167,0.0144540804981099
5,ctrl,H06,0.0166777851901268,0.00333555703802535,0.00192578475380129
5,ctrl,H07,0.0266844563042028,0.0231094170456154,0.0133422281521014
5,ctrl,H08,0.0166777851901268,0.00577735426140386,0.00333555703802535
5,expt,A01,0.205549845837616,0.013703323055841,0.00791161725508223
5,expt,A02,0.198698184309695,0.00685166152792052,0.00395580862754112
5,expt,A03,0.190704579193788,0.0247830700173698,0.0143085121458738
